Unnamed: 0,file_name,label,GlobalSNR,SNR_TL,SNR_TR,SNR_BL,SNR_BR,SNR_std,SNR_max_min_diff,
51,78e2a36be4264abbac8129690125b23b.jpg,0,12.15504166,16.46444541,11.02616469,12.97134414,11.81778811,2.07829798,5.438280718,
52,e4a434beb3244a47aa0ffa8cfc84888d.jpg,1,5.467968679,6.415458937,7.380879272,3.884011512,4.976865066,1.33724325,3.49686776,
53,ee1db43f48204b94a66579d6726dcd7b.jpg,0,7.715951181,13.09564317,13.25627648,5.380063583,7.471244413,3.45564932,7.876212898,
54,16bfac23537b4552845604e7665c7a3f.jpg,1,11.33337881,11.37903168,11.60905831,11.10473946,11.31863695,0.179622904,0.50431885,
55,fae8df26a20f4997a23abe340a35a6ef.jpg,0,9.627030497,9.697302351,9.861691948,9.390109865,9.656672323,0.169285302,0.471582084,
56,fb5700dc0568488dadb34415cd32f27e.jpg,1,3.397600322,3.75537922,7.223357518,1.594975844,2.582769819,2.125127943,5.628381673,
57,87bde13422144780bf12dff1aac49788.jpg,0,4.411179703,9.06686453,6.095756314,3.327094958,4.119301426,2.214303928,5.739769572,
58,abc69a9e3a834c82a777a2207f1d8bc8.jpg,1,3.211364561,6.296358693,5.275349421,0.836130086,1.71282313,2.305322743,5.460228607,
59,fe84a0f26e81491a8561e8ec4c21404c.jpg,0,8.993143533,11.56343105,12.34967552,7.3878994,8.378158862,2.085245556,4.96177612,
60,4ffad390a30b460e9a281df22ad2f71e.jpg,1,10.66913131,6.318867556,9.219826429,60.00964022,59.7752933,26.08186561,53.69077266,
61,593c0ecaa5eb479ab72635ed3470e9bf.jpg,0,10.99197573,12.77197842,13.98219027,8.74278576,10.24885884,2.057342308,5.239404515,
62,187c3a952bae46a293824bd38a594356.jpg,1,5.377075784,6.702967682,5.506012089,4.431546836,6.436968442,0.891125765,2.271420846,
63,4b7c8528c9de4f7a82ef6d1cba50a96f.jpg,0,7.734973741,7.386736112,9.700328329,7.664266385,9.083570662,0.963371111,2.313592217,
64,81b113e207f848489ebbbe53ddeceb3c.jpg,1,2.918463205,8.181025118,2.39708351,3.672593138,0.051815142,2.9591092,8.129209976,
65,d14d612d69314b1d8962d7f9db9d1edf.jpg,0,3.243269393,5.291524698,5.489633747,5.829909945,3.954425782,0.711821239,1.875484163,
66,122ec76d8123470b9389b8c0422432af.jpg,1,1.086001396,1.771315568,2.75467317,2.859268871,-2.284162323,2.09841046,5.143431194,
67,48e8b84930cc4203b79633b21d96391e.jpg,0,0.497424121,0.757918409,0.120411636,3.390987578,-1.711611804,1.829063027,5.102599382,
68,8bea4d620f574219a1f59634039490ac.jpg,1,4.092218187,3.319813912,3.545495313,5.043386951,4.662903841,0.727262643,1.723573038,
69,8a40ab543d974b7f976b769678f5fc9b.jpg,0,6.971093002,10.44179981,13.91311662,6.359002772,6.611516731,3.100726737,7.554113849,
70,a6a5c6f38fb54650999c1bafd6faa6ee.jpg,1,7.985873144,7.200051882,8.655905125,7.463930728,8.894437879,0.732467413,1.694385998,
71,cbde416decb448258c152c553b82dd74.jpg,0,16.60076382,18.0816434,17.24941711,16.66473852,15.00336328,1.127020494,3.078280121,
72,10fb5b10fce04cd4b91ea106da66277c.jpg,1,5.123252163,6.832960522,5.581187092,5.133426535,3.419665409,1.222588921,3.413295113,
73,e7580cdf371f42ada072c7651967ccfb.jpg,0,6.36149091,13.14111988,19.35325681,3.349652747,4.231841554,6.611493373,16.00360407,
74,4776adc574a1439f9623ade3b3c168c5.jpg,1,7.90933662,16.23911721,8.83297787,10.746506,4.473014427,4.224100644,11.76610278,
75,6aeb8c04e3094648a8f80ee1d62e587c.jpg,0,11.95503715,18.23430088,18.96143855,9.821670983,9.508926511,4.475044504,9.45251204,
76,28b939c6c1b745a491a197b5d751bdb6.jpg,1,4.431129545,4.25480757,5.61652695,3.410786601,4.805910811,0.8038628,2.205740349,
77,d4d7bf95451444fa9320ce9025358ccc.jpg,0,6.965120259,7.156340877,7.532132153,6.430889129,7.06316779,0.395965641,1.101243023,
78,2c6a13224ac543a2ae05a57508446a16.jpg,1,3.022153508,4.621456824,3.803873918,2.517172105,1.720463873,1.122028271,2.900992951,
79,9ab27ebe70e34ea3bd885f7debd010bc.jpg,0,4.965073114,14.15197991,12.37622473,2.812282196,1.598220332,5.581483068,12.55375957,
80,e3556c1820be43338907edc356911a54.jpg,1,2.074493838,1.879283423,2.599670768,1.603296454,2.329671216,0.386592302,0.996374315,
81,da86e2b864a34647baf80f1f6789cc01.jpg,0,3.593204659,2.164888345,3.671186809,4.152050087,5.621391901,1.233862291,3.456503556,
82,9bc45f607c1b493c8c0e3f4deafd4c6c.jpg,1,9.369679678,10.49835366,11.18069861,7.880324424,8.969970897,1.289930758,3.300374183,
83,b75c7c639933454ba7697fc361bac393.jpg,0,14.44374313,15.62425059,13.1142366,15.29861637,14.19397498,0.987720823,2.510013993,
84,5f446d1f61354e46982e2aaa0995e7c6.jpg,1,11.87439454,14.89348654,12.52558792,11.94014085,17.04641468,2.028221965,5.106273822,
85,744167f551974a21bfeb172234565857.jpg,0,13.40251604,14.21951118,13.5368845,13.04871914,13.02815047,0.484356036,1.191360707,
86,797d315c0fb349a49dee7893b96e4c01.jpg,1,11.37203175,12.21299733,13.16322978,11.00398291,9.966885167,1.208413605,3.196344608,
87,72a3082bf64d45d58c2a59d7568b4f9c.jpg,0,5.636085784,9.224939701,10.89004724,2.464076924,4.872347709,3.358165024,8.425970315,
88,052b35a453a1420b9cb11256ccb5c458.jpg,1,3.973758549,4.40393843,4.393815998,7.994621669,4.706809947,1.517776177,3.600805671,
89,862cfe50421946e1940287457c410010.jpg,0,5.548917521,7.726723824,8.166427831,7.373566118,5.186386517,1.147399346,2.980041314,
90,162e3016a6d54b278c360420a237de19.jpg,1,6.412978005,5.47109365,10.02930617,5.040340898,6.221866158,1.973399425,4.988965276,
91,815cd991920148fdaabac6c1fdac0330.jpg,0,8.80439777,11.06505705,9.292363738,8.98955283,7.124573343,1.397469348,3.940483703,
92,658805f0e90e4b558341f9afce1b8de4.jpg,1,5.12995188,4.267920064,6.426486536,4.644534448,5.51678106,0.833840244,2.158566473,
93,02f63bf8a7ce48e2a78e53f557e0fe70.jpg,0,9.71780012,11.70691652,12.17940988,8.741498947,8.123532746,1.776739355,4.055877135,
94,31b9ebfd85a24b079f5a446e2d3bfb5b.jpg,1,7.142886875,6.380170655,7.063115419,7.424918701,8.408926717,0.732467774,2.028756062,
95,f58f719bc0cf4bd0b314281faf935fac.jpg,0,16.66168743,14.69448956,16.61255548,20.45445357,18.20807343,2.114732784,5.759964007,
96,f9fb418bbec0414daf14ca1a620232f5.jpg,1,7.042934836,7.553583493,7.390963959,5.367975101,8.686126084,1.195461121,3.318150983,
97,413f5ebbfd0441f59f5869c0b79b9910.jpg,0,6.803877864,10.3325238,12.13685272,3.218835687,9.416248401,3.354477997,8.918017037,
98,58aac4d78a184ccdb2117ef4315260fe.jpg,1,7.260679701,11.38722666,8.50303736,5.922299352,5.857101361,2.269797636,5.530125299,
99,9430aab4e74a4dd6bf2b8ee85e9d2039.jpg,0,8.703647578,10.81135015,12.7159295,8.655730736,7.112397658,2.124603305,5.603531844,
100,0e08f3d172084602a15ec39705833084.jpg,1,15.61728864,16.84288408,21.44762255,11.98643679,19.06579387,3.491368507,9.461185755,
101,038c677fc1d34964886764780cc530d2.jpg,0,18.39629262,18.6163059,17.51665898,21.34586813,19.02729873,1.395288671,3.829209146,
102,10cf02b2f1af48378b6d02374b87ba4b.jpg,1,3.538244401,3.473280527,5.037962482,2.168051608,3.782617796,1.020620044,2.869910874,
103,c51918420b5b4f7a86fdaea3bce15337.jpg,0,5.24860165,9.333167849,9.093558297,2.672437908,3.351380032,3.111158167,6.660729941,
104,f9e6e379e2914c989961d47528236c64.jpg,1,1.363458357,3.423301035,3.554573533,-1.871230825,2.96898352,2.256458065,5.425804358,
105,658ed7fec3f245d3a7bc7444deec76f5.jpg,0,4.615238964,8.039562682,2.020834498,5.024662187,4.812647598,2.129991876,6.018728184,
106,1213995aa8e44b02928caea9dc08e975.jpg,1,4.215344577,5.29446205,3.027699306,6.393729882,3.228991353,1.414191964,3.366030575,
107,dea814be24d74f42b93f97e445145563.jpg,0,10.27558137,9.963873529,9.644717147,13.80284836,11.24337557,1.63694416,4.158131214,
108,a800f49570cb4d50af59352b9b911d66.jpg,1,11.09632571,9.819971956,9.983418535,13.18752268,12.64229206,1.519987083,3.367550728,
109,f53f19a1036d4b82b7ba68b7a961ba50.jpg,0,11.92171193,12.12337667,11.46394124,14.3069134,12.25192043,1.064941586,2.842972164,
110,079415d92159476f8b0309f402c3f073.jpg,1,0.483329396,2.621506911,1.574446218,-1.489176686,-0.085031279,1.569846328,4.110683597,
111,e3fc6bf9c37644fabcc1103be0f773c1.jpg,0,0.935430362,2.785338705,5.666256186,-0.016274254,0.224223921,2.300444745,5.68253044,
112,463c5d7391a248939fca0eea536fce34.jpg,1,0.403708122,1.248881957,0.839463215,-0.369010024,-0.015876316,0.647182758,1.617891981,
113,d2783fee800b4db7a069cd9bc097b7e3.jpg,0,3.452966251,5.152162877,1.764549888,4.237781511,2.954805004,1.282575711,3.387612988,
114,ac80f60e1bde49f5b3b224989f206efa.jpg,1,6.950296727,18.11226537,18.14398548,5.456468017,1.882010371,7.339078074,16.26197511,
115,18ee6ef6ede340cfa104b90e6b3f723d.jpg,0,5.372725415,12.17847486,14.9478625,7.416108025,5.958603503,3.611568805,8.989258999,
116,88e676eecc7140e694f9ab3fac39cae9.jpg,1,5.642189077,8.342665911,4.186983922,6.69038755,4.516068814,1.690886426,4.155681989,
117,1319a5f19d0641278161b0a896bba18d.jpg,0,6.304921894,2.618866203,12.93453075,6.39787963,7.387287142,3.69044681,10.31566455,
118,a0520427f8cc444eba6e4846512b1281.jpg,1,11.08427988,7.638429832,14.12000141,14.80964585,15.97948084,3.243378141,8.341051007,
119,65458834ad794d79b11a53cb45c4a2b2.jpg,0,7.963539753,12.67299651,4.070355226,22.56423752,26.14960597,8.645204418,22.07925074,
120,9a457c62bcbe456ba164518a77412c1a.jpg,1,6.253123386,13.62446218,11.87639086,3.642431076,4.280876601,4.443371701,9.982031107,
121,4a9ae2d34cf04621b649813dc17eac05.jpg,0,7.489732187,9.460847808,11.93673202,5.94977156,7.308029202,2.266684474,5.986960457,
122,c7da2052da16433ba12317590f1dad65.jpg,1,8.431775342,7.989923726,9.712751238,8.18476445,8.306818875,0.68157936,1.722827512,
123,01e5b510cd914feba6a1e43f9408417d.jpg,0,10.28589284,10.47181021,13.90549536,8.446066433,10.88398819,1.951634806,5.459428932,
124,4ce93b8efdee41c5a19d7478e63d0862.jpg,1,2.837642232,-0.176935594,0.753725229,7.050539859,6.303401389,3.222036373,7.227475453,
125,a8bf1471ba5e4e3e8fb52c1d218f0acd.jpg,0,6.388691621,6.386626097,3.447579655,10.15855277,8.667986793,2.532064735,6.710973113,
126,056c50d0deb143fab54c59548d02ca9f.jpg,1,5.367812564,3.646971758,6.586083416,7.814282575,4.237645735,1.69870753,4.167310817,
127,552f1c9656204da296c808bbaa969bf6.jpg,0,3.187224755,9.204280315,2.979925401,0.481781158,3.372623216,3.197506003,8.722499157,
128,c620a5672fc94a65b1e120137acc8f2e.jpg,1,9.217193764,9.607814264,24.16282267,10.14228728,5.405818971,7.073831299,18.7570037,
129,c7d8c8b9a6eb42d9bbab4e31e8cf59f4.jpg,0,16.43285193,18.26932014,21.36272196,15.99239403,15.2151433,2.389021608,6.147578666,
130,d46c559b915b4208a270cd33a848aea6.jpg,1,10.19931652,14.22354964,9.481212916,6.677402829,14.87581053,3.391500928,8.198407696,
131,d6256f83482a47c98ed73f1156410833.jpg,0,11.04496268,10.12810859,11.49907324,10.13949428,14.95446354,1.970810142,4.826354948,
132,d54e75b54e8e42c5b5bc4a728da158cf.jpg,1,1.726079784,2.545595043,-1.193603008,3.221780539,3.761944267,1.940733944,4.955547275,
133,e515a00feeab4594a6c7d8ab46e87d3b.jpg,0,2.252520126,3.646932862,0.941429727,-0.454194033,6.924411362,2.81811669,7.378605395,
134,f2ab48f7aec74188917f556d99966d19.jpg,1,5.085126912,3.908611453,4.840703323,5.29804334,6.543201051,0.948632394,2.634589598,
135,4a23395250454ec79d6cc587934f5652.jpg,0,7.571119305,6.548960169,6.253779668,10.91835053,7.641632069,1.850572127,4.664570866,
136,1fc65786ddfa4a55bbcd44ea717c2154.jpg,1,5.369103825,13.32398852,4.752500096,2.279133861,6.20414563,4.106259884,11.04485466,
137,d5c51250043b49e4ba0c4dcfe3e62ea2.jpg,0,7.843206796,10.67023175,8.335228853,7.325076371,7.93598934,1.26667378,3.345155377,
138,3f296210999244b98509ff54714518b7.jpg,1,4.257671182,3.053744575,4.78462654,4.860089198,5.086718451,0.811639198,2.032973876,
139,3119d7bfcb7546feaa870d820cbc4790.jpg,0,9.852941881,14.32347125,10.92288942,21.91924425,6.582040881,5.613499697,15.33720337,
140,9f4dfdefb90c4c84bbfe26e5f45a9bfd.jpg,1,11.4659468,10.03662228,11.8791574,14.58881187,10.80200626,1.723832158,4.552189585,
141,5e39a87e7bcf4672827ab13b65b94e90.jpg,0,12.98608382,20.94945519,13.45009737,19.97543602,9.057413646,4.871400341,11.89204154,
142,ea3c9c0fca6f487ead9402a39c7c4d81.jpg,1,10.59702765,11.02828376,22.85459271,6.319778175,12.77539258,6.029870031,16.53481453,
143,3d2db4de479b4c6596908bc37e1ae7fb.jpg,0,10.05985042,33.24595082,7.377738667,16.41588992,7.179935739,10.60330917,26.06601508,
144,8840ad408f49448a9389d2f65c856d53.jpg,1,7.345636179,9.529006151,6.291098062,7.423144225,7.24351566,1.182240042,3.237908089,
145,702104c0b5b948f4b8e89ecd79f5894f.jpg,0,7.825316342,10.76916532,5.731803759,8.045676511,8.414013127,1.785760879,5.037361559,
146,1fc73e8bc69842668a27f23ed65b5024.jpg,1,1.005396773,4.587764831,2.300122158,-1.270855153,0.307951019,2.19497718,5.858619984,
147,dfaf72b00472434897b927a7e401f91a.jpg,0,3.008277804,4.391126755,7.385111268,0.663823058,1.331105182,2.675028487,6.72128821,
148,672a8361175d4376a35c8c0704a2c155.jpg,1,4.547630327,6.043859297,4.501470416,2.684783612,5.629736547,1.300959592,3.359075685,
149,d556bbe4bcfc4a17a47fe0c8950a318a.jpg,0,7.751942798,11.99199216,7.843099104,8.444517617,5.395642131,2.357926982,6.596350027,
150,d889ffe8fe914d16adac077d2dfdeaa3.jpg,1,5.418865523,9.766630482,5.697190941,4.957334064,4.45029325,2.096311406,5.316337232,
151,c6ff8e87a5ca4e5096ed9087bee1cac9.jpg,0,8.72974249,11.42579866,11.28240136,8.91538959,9.633907481,1.071509891,2.510409066,
152,fb68d74f7ddf46d08c09bdf2d4851b35.jpg,1,5.534777779,7.099377948,7.219018609,5.564803791,3.17238279,1.632212629,4.046635819,
153,2b73e169a6694594950c90b9a14674b4.jpg,0,4.382332121,7.591660677,4.697875732,5.195786605,4.22711666,1.295236733,3.364544016,
154,0ff2d0acb8dd4ec0b61b5b3b1aae766a.jpg,1,9.546845031,9.514020764,12.47123561,9.113165683,8.217760662,1.596020982,4.253474947,
155,650f7be1f0b1434cafd3676c4ea2ec8c.jpg,0,10.38164739,12.24760066,22.93340259,9.408143352,9.287823155,5.59105377,13.64557944,
156,5d37b6bfe7d34ba48cdb9a20a3952e6b.jpg,1,4.936730235,4.092766406,5.006497825,4.283173863,9.54424074,2.227426563,5.451474334,
157,4bfdbe05b565491db118175412936392.jpg,0,9.712721516,12.35237874,7.746752359,13.78445771,8.560150688,2.52552624,6.037705349,
158,4ca0118c4e6d4fca879f9305b06bb934.jpg,1,5.091220538,5.305332301,5.47620139,4.500116979,5.649430581,0.440145038,1.149313602,
159,8fe559068f6445358989239200259b0c.jpg,0,7.216625075,7.008865029,7.345357172,8.949034429,6.129557692,1.020112244,2.819476737,
160,75e5b36ad7464dc0a050d19ab75fd973.jpg,1,3.944383208,6.674182853,3.487969602,2.982494541,3.656527366,1.449676669,3.691688312,
161,ddd5b22a4409416dbe4a8229eaa760a5.jpg,0,4.774299927,12.08096899,6.943308958,-0.573722529,7.386989329,4.5321474,12.65469152,
162,6285e9ff4a2d46f5acbe35326869f7b8.jpg,1,2.900203785,2.929118749,3.77413606,2.384688173,2.710582805,0.513939146,1.389447886,
163,c6cf8a1412164ffbacc4f9220e781864.jpg,0,8.830360017,11.42242181,11.72035648,7.562754607,7.491081402,2.025135667,4.229275079,
164,6c41de6f9a474703b3500cd58a6c1a96.jpg,1,15.43479565,18.11544838,15.4406684,14.33442083,14.80576476,1.463165965,3.781027543,
165,54e75dcc51d24e96988872db573c32a5.jpg,0,16.61338996,28.43484342,18.01171836,18.80129637,13.05592073,5.56861031,15.37892269,
166,39132bcd929c40b99c0915421e330489.jpg,1,7.354771358,7.466159627,8.608914395,6.697449229,7.160746314,0.705142516,1.911465166,
167,00a1c6c39f034eb689aa830470acbcb2.jpg,0,15.54188737,20.98201109,12.49454596,14.98498825,18.54396027,3.253934515,8.487465132,
168,be13b004f3dc45d18cc8c073f5fa461d.jpg,1,15.5662439,12.88785605,13.37873109,51.26041243,60.89078309,21.74013562,48.00292704,
169,97c48eeb3e1d4ee28e47886d869a5299.jpg,0,21.79271903,20.20758187,21.10064238,23.64400248,23.22048272,1.432347023,3.436420612,
170,adb6b792b4d446e1814c74a5eff42d07.jpg,1,9.675755539,9.528923659,12.82992142,12.62572763,6.426053007,2.617271701,6.403868411,
171,4a9996546a3640c5b337ff9f98cbde0a.jpg,0,12.56015774,12.44900562,12.57411911,18.073941,17.46832937,2.6388594,5.624935386,
172,3d6607861b544ec6866bcef81c65804f.jpg,1,6.000793573,4.8303427,6.16319761,8.270141117,5.897173464,1.247191808,3.439798417,
173,90442cac5209414bbb92e898534f677c.jpg,0,14.48790466,15.17064922,18.33394627,13.16353493,14.55025554,1.893942768,5.17041134,
174,8a126a12dc68424b8b20c72c9ef5db74.jpg,1,6.028986552,4.950891417,9.309110309,5.295213317,5.583755311,1.760433924,4.358218892,
175,4d9274765ff14dca94b3bd7f9e257706.jpg,0,13.18757155,12.32402019,10.61331786,17.01753484,15.89371778,2.596366525,6.404216975,
176,25d98a8633c34fd48e3f26e871d791af.jpg,1,6.163041589,6.192315386,6.179430304,8.131689299,5.26757345,1.044702187,2.864115849,
177,dacfb8a6442c4509be9c00a956f6a1a6.jpg,0,6.221892888,9.945356966,9.387526294,7.016718131,7.016464184,1.339523711,2.928892782,
178,2cae42eba4864c27b6c57590ce05b7b2.jpg,1,3.93567293,4.868578111,4.176984989,4.404909086,2.545485108,0.87540169,2.323093003,
179,eddff4b4b11a43fba7ae68625752d226.jpg,0,4.41648142,3.642518419,5.645225044,4.637232255,5.482634854,0.79622188,2.002706625,
180,48afd48949a546448fb338887c1a5d6c.jpg,1,6.769482672,9.402843064,9.163449855,5.605630383,5.230031337,1.939062696,4.172811726,
181,5a88f7c74f024558b3846075762eb160.jpg,0,3.46300795,2.829444219,6.02954939,4.420421278,7.308139738,1.684369302,4.478695519,
182,a46a580c07794c398e4011ae6bdb200a.jpg,1,9.692930499,8.015607277,10.69307094,11.35054803,9.343301385,1.282980082,3.334940757,
183,d5a6f65fd3c44d598666f39c1f5d4526.jpg,0,9.836183972,8.940972504,9.893104296,10.80945311,9.950813263,0.661335814,1.868480607,
184,ff6b1ab5320c4f1587a8bd110b16463b.jpg,1,5.521982303,4.357976069,8.300820501,3.658078682,6.791806562,1.86433357,4.642741819,
185,cc2810bda2c340229292d05e9e3571ad.jpg,0,7.725288013,8.521279492,7.721069247,7.522676408,7.53682317,0.409283312,0.998603084,
186,37743a8f04e1441db7ffcbb3c0ba9ede.jpg,1,4.651204912,4.626192531,7.565736331,3.409343338,5.037894838,1.512632304,4.156392993,
187,d84f83cc54a141c0a03ac4f344da6753.jpg,0,6.637948868,5.812302167,5.756402676,7.79250675,7.672144691,0.97511613,2.036104075,
188,b4231b9da8844b02a17e5effdc7b8182.jpg,1,6.928835508,6.010873862,11.75585978,4.126919601,8.303047937,2.843533174,7.628940178,
189,c80cd36ed5d0406e9a665fb352720ff3.jpg,0,7.004238548,10.22460265,11.55244686,6.878989721,5.409738042,2.47325685,6.142708819,
